"","INSECT","STAGE_START","STAGE_END","NOTES","paint","days.after.paint","quad","exposure","treatment","exp.time","date","status","QUAD","alive","knockdown","dead","unviable","living"
"4307","01H-CO-1-03","AF","AF","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4308","01H-CO-1-04","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4309","01H-CO-1-05","AF","AF","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4310","01H-CO-1-06","AF","AF","3 eggs on 9/18and on 3 1st Instars","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4311","01H-CO-1-07","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4312","01H-CO-1-08","AM","AM","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4313","01H-CO-1-09","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4314","01H-CO-1-10","5","5","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4315","01H-CO-1-11","4","4","","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4316","01H-CO-1-12","AF","AF","2 eggs on 9/18, 2 1st instars","CO",1,"1","01H-CO","01H-CO-1","01H",2015-09-18,"A",1,1,0,0,0,1
"4317","01H-CO-2-01","4","4","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4318","01H-CO-2-02","4","4","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4319","01H-CO-2-03","AM","AM","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4320","01H-CO-2-04","AM","AM","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4321","01H-CO-2-05","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4322","01H-CO-2-06","4","4","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4323","01H-CO-2-07","5","AF","Molting on 9/12","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4324","01H-CO-2-08","AM","AM","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4325","01H-CO-2-09","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4326","01H-CO-2-10","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4327","01H-CO-2-11","5","5","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4328","01H-CO-2-12","AF","AF","","CO",1,"2","01H-CO","01H-CO-1","01H",2015-09-18,"A",2,1,0,0,0,1
"4329","01H-CO-3-01","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4330","01H-CO-3-02","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4331","01H-CO-3-03","AF","AF","2 eggs and 1st instars on 9/18","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4332","01H-CO-3-04","AM","AM","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4333","01H-CO-3-05","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4334","01H-CO-3-06","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4335","01H-CO-3-07","AM","AM","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4336","01H-CO-3-08","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4337","01H-CO-3-09","AF","AF","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4338","01H-CO-3-10","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4339","01H-CO-3-11","AF","AF","2 eggs and 1st instars on 9/18","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4340","01H-CO-3-12","5","5","","CO",1,"3","01H-CO","01H-CO-1","01H",2015-09-18,"A",3,1,0,0,0,1
"4341","01H-CO-4-01","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4342","01H-CO-4-02","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4343","01H-CO-4-03","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4344","01H-CO-4-04","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4345","01H-CO-4-05","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4346","01H-CO-4-06","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4347","01H-CO-4-07","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4348","01H-CO-4-08","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4349","01H-CO-4-09","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4350","01H-CO-4-10","AM","AM","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4351","01H-CO-4-11","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4352","01H-CO-4-12","5","5","","CO",1,"4","01H-CO","01H-CO-1","01H",2015-09-18,"A",4,1,0,0,0,1
"4353","03H-5A-1-01","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4354","03H-5A-1-02","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"K",1,0,1,0,1,1
"4355","03H-5A-1-03","AM","AM","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"D",1,0,0,1,1,0
"4356","03H-5A-1-04","AM","AM","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4357","03H-5A-1-05","AF","AF","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"D",1,0,0,1,1,0
"4358","03H-5A-1-06","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4359","03H-5A-1-07","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"D",1,0,0,1,1,0
"4360","03H-5A-1-08","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4361","03H-5A-1-09","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4362","03H-5A-1-10","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4363","03H-5A-1-11","5","5","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"K",1,0,1,0,1,1
"4364","03H-5A-1-12","AM","AM","","5A",1,"1","03H-5A","03H-5A-1","03H",2015-09-18,"D",1,0,0,1,1,0
"4365","03H-5A-2-01","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4366","03H-5A-2-02","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4367","03H-5A-2-03","AF","AF","4 eggs on 9/18, 4 1st instar hatched 9/25","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4368","03H-5A-2-04","AF","AF","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4369","03H-5A-2-05","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4370","03H-5A-2-06","4","4","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4371","03H-5A-2-07","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4372","03H-5A-2-08","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"D",2,0,0,1,1,0
"4373","03H-5A-2-09","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"K",2,0,1,0,1,1
"4374","03H-5A-2-10","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"D",2,0,0,1,1,0
"4375","03H-5A-2-11","5","5","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4376","03H-5A-2-12","4","4","","5A",1,"2","03H-5A","03H-5A-1","03H",2015-09-18,"D",2,0,0,1,1,0
"4377","03H-5A-3-01","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"D",3,0,0,1,1,0
"4378","03H-5A-3-02","5","5","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"K",3,0,1,0,1,1
"4379","03H-5A-3-03","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4380","03H-5A-3-04","5","5","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4381","03H-5A-3-05","AF","AF","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"D",3,0,0,1,1,0
"4382","03H-5A-3-06","5","AM","Molting on 9/18","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4383","03H-5A-3-07","AF","AF","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"D",3,0,0,1,1,0
"4384","03H-5A-3-08","AM","AM","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"D",3,0,0,1,1,0
"4385","03H-5A-3-09","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"D",3,0,0,1,1,0
"4386","03H-5A-3-10","AM","AM","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"D",3,0,0,1,1,0
"4387","03H-5A-3-11","4","4","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"D",3,0,0,1,1,0
"4388","03H-5A-3-12","5","5","","5A",1,"3","03H-5A","03H-5A-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4389","03H-5A-4-01","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4390","03H-5A-4-02","AM","AM","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"D",4,0,0,1,1,0
"4391","03H-5A-4-03","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4392","03H-5A-4-04","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"D",4,0,0,1,1,0
"4393","03H-5A-4-05","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"D",4,0,0,1,1,0
"4394","03H-5A-4-06","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4395","03H-5A-4-07","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4396","03H-5A-4-08","5","5","9/13 looks squished","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4397","03H-5A-4-09","4","4","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"D",4,0,0,1,1,0
"4398","03H-5A-4-10","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"D",4,0,0,1,1,0
"4399","03H-5A-4-11","5","5","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4400","03H-5A-4-12","4","4","","5A",1,"4","03H-5A","03H-5A-1","03H",2015-09-18,"D",4,0,0,1,1,0
"4401","03H-CO-1-01","AF","AF","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4402","03H-CO-1-02","AM","AM","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4403","03H-CO-1-03","AF","AF","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4404","03H-CO-1-04","5","5","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4405","03H-CO-1-05","AM","AM","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4406","03H-CO-1-06","AM","AM","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4407","03H-CO-1-07","5","5","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4408","03H-CO-1-08","AM","AM","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4409","03H-CO-1-09","AF","AF","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4410","03H-CO-1-10","AF","AF","9/25 alive 1, 1st instar","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4411","03H-CO-1-11","5","5","","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4412","03H-CO-1-12","AF","AF","2 eggs and instar on 9/18","CO",1,"1","03H-CO","03H-CO-1","03H",2015-09-18,"A",1,1,0,0,0,1
"4413","03H-CO-2-01","4","4","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4414","03H-CO-2-02","5","5","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"D",2,0,0,1,1,0
"4415","03H-CO-2-03","AF","AF","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4416","03H-CO-2-04","5","AM","Melting on 9/12","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4417","03H-CO-2-05","AM","AM","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4418","03H-CO-2-06","5","5","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4419","03H-CO-2-07","5","5","died In molt on 9/12","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"D",2,0,0,1,1,0
"4420","03H-CO-2-08","4","4","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4421","03H-CO-2-09","5","5","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4422","03H-CO-2-10","5","5","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4423","03H-CO-2-11","5","5","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4424","03H-CO-2-12","5","5","","CO",1,"2","03H-CO","03H-CO-1","03H",2015-09-18,"A",2,1,0,0,0,1
"4425","03H-CO-3-01","5","5","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4426","03H-CO-3-02","AF","AF","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4427","03H-CO-3-03","AF","AF","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4428","03H-CO-3-04","AF","AF","1 egg 9/25 and 1st instar","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4429","03H-CO-3-05","5","5","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4430","03H-CO-3-06","5","5","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4431","03H-CO-3-07","5","5","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4432","03H-CO-3-08","AF","AF","2 eggs on 9/18","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4433","03H-CO-3-09","4","4","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4434","03H-CO-3-10","5","5","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4435","03H-CO-3-11","AM","AM","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4436","03H-CO-3-12","5","5","","CO",1,"3","03H-CO","03H-CO-1","03H",2015-09-18,"A",3,1,0,0,0,1
"4437","03H-CO-4-01","AM","AM","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4438","03H-CO-4-02","5","5","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4439","03H-CO-4-03","4","4","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4440","03H-CO-4-04","5","5","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4441","03H-CO-4-05","5","5","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4442","03H-CO-4-06","AF","AF","1, 1st instar, 2 eggs laid 10/2","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4443","03H-CO-4-07","AM","AM","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4444","03H-CO-4-08","5","5","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4445","03H-CO-4-09","AF","AF","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4446","03H-CO-4-10","5","5","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4447","03H-CO-4-11","5","5","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4448","03H-CO-4-12","5","5","","CO",1,"4","03H-CO","03H-CO-1","03H",2015-09-18,"A",4,1,0,0,0,1
"4449","06H-5A-1-01","AM","AM","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"D",1,0,0,1,1,0
"4450","06H-5A-1-02","5","5","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4451","06H-5A-1-03","AF","AF","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"D",1,0,0,1,1,0
"4452","06H-5A-1-04","5","5","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4453","06H-5A-1-05","4","4","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4454","06H-5A-1-06","4","4","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4455","06H-5A-1-07","4","5","molt 9/25","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4456","06H-5A-1-08","5","5","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4457","06H-5A-1-09","5","5","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"D",1,0,0,1,1,0
"4458","06H-5A-1-10","5","5","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"K",1,0,1,0,1,1
"4459","06H-5A-1-11","5","5","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"D",1,0,0,1,1,0
"4460","06H-5A-1-12","AM","AM","","5A",1,"1","06H-5A","06H-5A-1","06H",2015-09-18,"K",1,0,1,0,1,1
"4461","06H-5A-2-01","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"D",2,0,0,1,1,0
"4462","06H-5A-2-02","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"A",2,1,0,0,0,1
"4463","06H-5A-2-03","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"D",2,0,0,1,1,0
"4464","06H-5A-2-04","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"K",2,0,1,0,1,1
"4465","06H-5A-2-05","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"K",2,0,1,0,1,1
"4466","06H-5A-2-06","4","4","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"A",2,1,0,0,0,1
"4467","06H-5A-2-07","AF","AF","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"K",2,0,1,0,1,1
"4468","06H-5A-2-08","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"A",2,1,0,0,0,1
"4469","06H-5A-2-09","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"A",2,1,0,0,0,1
"4470","06H-5A-2-10","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"K",2,0,1,0,1,1
"4471","06H-5A-2-11","AF","AF","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"K",2,0,1,0,1,1
"4472","06H-5A-2-12","5","5","","5A",1,"2","06H-5A","06H-5A-1","06H",2015-09-18,"D",2,0,0,1,1,0
"4473","06H-5A-3-01","AF","AF","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"K",3,0,1,0,1,1
"4474","06H-5A-3-02","5","5","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"D",3,0,0,1,1,0
"4475","06H-5A-3-03","5","5","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"K",3,0,1,0,1,1
"4476","06H-5A-3-04","AM","AM","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"D",3,0,0,1,1,0
"4477","06H-5A-3-05","AF","AF","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"D",3,0,0,1,1,0
"4478","06H-5A-3-06","AF","AF","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"D",3,0,0,1,1,0
"4479","06H-5A-3-07","5","5","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"K",3,0,1,0,1,1
"4480","06H-5A-3-08","AF","AF","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"A",3,1,0,0,0,1
"4481","06H-5A-3-09","5","5","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"A",3,1,0,0,0,1
"4482","06H-5A-3-10","AM","AM","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"D",3,0,0,1,1,0
"4483","06H-5A-3-11","4","4","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"K",3,0,1,0,1,1
"4484","06H-5A-3-12","4","4","","5A",1,"3","06H-5A","06H-5A-1","06H",2015-09-18,"A",3,1,0,0,0,1
"4485","06H-5A-4-01","5","5","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4486","06H-5A-4-02","5","5","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4487","06H-5A-4-03","AF","AF","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4488","06H-5A-4-04","AF","AF","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4489","06H-5A-4-05","5","5","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"K",4,0,1,0,1,1
"4490","06H-5A-4-06","AM","AM","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4491","06H-5A-4-07","AF","AF","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4492","06H-5A-4-08","AM","AM","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4493","06H-5A-4-09","5","5","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"K",4,0,1,0,1,1
"4494","06H-5A-4-10","AM","AM","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"K",4,0,1,0,1,1
"4495","06H-5A-4-11","AM","AM","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4496","06H-5A-4-12","5","5","","5A",1,"4","06H-5A","06H-5A-1","06H",2015-09-18,"D",4,0,0,1,1,0
"4497","06H-CO-1-01","AF","AF","3 eggs on 9/18, end with 4, 1st instar","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4498","06H-CO-1-02","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4499","06H-CO-1-03","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4500","06H-CO-1-04","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4501","06H-CO-1-05","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4502","06H-CO-1-06","AF","AF","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4503","06H-CO-1-07","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4504","06H-CO-1-08","AF","AF","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4505","06H-CO-1-09","4","4","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4506","06H-CO-1-10","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4507","06H-CO-1-11","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4508","06H-CO-1-12","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-09-18,"A",1,1,0,0,0,1
"4509","06H-CO-2-01","AF","AF","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-09-18,"A",2,1,0,0,0,1
"4510","06H-CO-2-02","AF","AF","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-09-18,"A",2,1,0,0,0,1
"4511","06H-CO-2-03","5","5","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-09-18,"A",2,1,0,0,0,1
